schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolse,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
159,1597031,11,15.33333,0,0,0,16,15980,25,32,38,30,2,23,3.57143,1,1.8,1.5,0,3,18,2,33,33
159,1597033,15,13.33333,1,0,0,16,15980,28,44,54,33,2,23,3.57143,1,1.8,1.5,0,3,18,2,33,33
159,1597034,17.5,15,0,0,0,15,15980,29,45,51,20,2,23,3.57143,1,1.8,1.5,0,3,18,2,33,33
160,1607001,14.5,10.33333,1,0,0,14,16080,27,39,50,50,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607003,12.5,10.33333,0,0,0,4,16080,24,31,45,45,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607004,12.5,7.33333,1,1,1,6,16080,17,28,43,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607005,12,13.66667,1,0,0,14,16080,30,44,51,20,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607006,9.5,11.66667,1,1,0,8,16080,27,34,44,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607007,5,9.33333,0,1,1,8,16080,10,25,23,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607008,12,10,0,0,0,9,16080,22,29,40,45,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607009,8,7.33333,1,1,1,9,16080,13,36,34,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607010,7.5,9,1,1,0,11,16080,12,17,20,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607012,12,8.33333,0,0,0,9,16080,18,34,44,50,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607013,15,13,1,0,0,13,16080,29,44,52,35,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607014,12,9.66667,1,0,0,7,16080,14,30,40,35,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607015,9.5,10.66667,1,1,1,11,16080,14,39,33,10,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607016,12,8.66667,1,0,0,10,16080,19,36,47,50,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607017,13,11.33333,1,0,0,12,16080,23,38,52,40,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607019,17.5,10.66667,0,0,0,7,16080,20,44,50,40,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607021,9.5,10.66667,1,0,0,11,16080,18,31,30,50,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607022,12.5,9,0,0,1,10,16080,24,37,50,25,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607023,12.5,9.33333,0,0,0,13,16080,23,40,44,35,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607024,13.5,13.33333,0,0,0,12,16080,29,47,52,37,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607025,11.5,14,0,0,0,9,16080,25,36,53,40,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607026,12,15,1,0,0,11,16080,26,26,42,35,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
160,1607027,14.5,13,1,0,0,16,16080,27,41,54,50,1,18,3.28571,1,2,2,0,27,25,2.33333,26,26
161,1617001,11,10.33333,1,0,0,12,16180,22,34,51,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617002,8,10,0,0,0,9,16180,22,38,45,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617003,15,16,0,0,0,15,16180,27,44,52,47,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617004,13.5,10.66667,1,0,0,16,16180,24,43,51,37,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617005,14,11.33333,1,1,0,12,16180,23,39,50,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617006,11.5,10,0,0,0,10,16180,19,32,44,48,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617007,10.5,12.33333,0,0,1,10,16180,25,27,28,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617008,11.5,10,0,0,0,10,16180,19,25,43,17,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617009,11.5,8.66667,1,0,0,15,16180,22,43,50,27,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617010,13.5,11,1,1,0,14,16180,15,30,41,18,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617011,13.5,17.33333,0,0,0,16,16180,28,42,51,37,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617013,11,11.66667,1,0,0,10,16180,28,35,53,17,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617014,11.5,11.66667,1,0,1,15,16180,20,34,35,38,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617015,12,12.66667,1,0,0,12,16180,25,39,50,37,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617016,13,11,0,0,1,11,16180,21,42,41,37,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617017,12,10.66667,1,0,0,17,16180,27,44,55,40,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617018,10.5,13,0,0,1,10,16180,20,28,37,40,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617019,13,13.33333,0,0,0,9,16180,20,36,44,30,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617020,12.5,10.33333,1,0,0,12,16180,23,42,52,43,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617021,15,15.33333,0,0,0,15,16180,28,40,49,43,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617022,13.5,10,1,0,1,13,16180,17,44,48,23,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617023,12.5,11.33333,0,0,0,16,16180,27,37,52,50,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617024,12,8,0,0,0,9,16180,22,37,43,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617025,11.5,12,0,0,0,13,16180,23,41,54,23,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617026,11.5,9.66667,1,0,0,9,16180,14,31,39,33,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617027,11.5,6.33333,1,0,0,8,16180,16,26,24,27,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617028,13.5,11,0,0,0,13,16180,25,40,50,30,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617030,8,12,1,0,0,13,16180,23,37,47,30,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617032,13.5,11.33333,1,0,0,14,16180,26,37,48,43,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617033,11,11.66667,0,0,1,9,16180,21,33,40,20,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
161,1617035,17,16,0,0,0,17,16180,30,48,58,43,1,25,3.71429,1,3,3,0,6,17,2.66667,36,36
164,1647001,13.5,15.66667,0,0,0,16,16480,28,40,48,30,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647002,12,12,0,0,0,13,16480,21,33,40,18,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647003,11,9,1,0,0,10,16480,22,38,35,28,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647004,12,11.66667,0,0,0,11,16480,26,30,42,20,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647005,9,11,1,0,0,9,16480,15,31,44,20,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647006,7.5,11.66667,0,0,1,12,16480,18,24,31,18,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647007,11,9,0,0,0,17,16480,25,31,35,18,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647008,12.5,11.66667,0,0,0,14,16480,21,35,37,15,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647009,12,14.33333,1,0,0,11,16480,18,31,40,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647010,12.5,13.33333,0,0,0,12,16480,28,38,50,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647011,13,13.66667,0,0,0,14,16480,27,44,55,33,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647012,14,13,0,0,0,15,16480,26,43,50,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647013,12,13,0,0,0,17,16480,28,34,39,15,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647015,11,9.66667,1,0,0,8,16480,14,39,43,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647016,8.5,9.33333,1,0,0,13,16480,16,33,43,20,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647017,12,13.33333,0,0,0,15,16480,28,43,50,25,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647018,13.5,14.66667,0,0,0,15,16480,28,36,45,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647019,12,15.33333,0,0,0,18,16480,28,46,53,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647020,11.5,13.33333,0,0,0,17,16480,22,36,40,20,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647021,12,9.33333,0,0,1,15,16480,26,45,48,20,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647022,12.5,12.66667,0,0,0,13,16480,28,41,51,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647023,11,12,1,0,0,12,16480,21,34,37,18,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647024,11.5,9,1,0,0,11,16480,23,42,47,23,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
164,1647025,14,17.33333,0,0,0,16,16480,29,42,54,25,2,15,3.57143,1,2.4,2.33333,0,0,15,2.33333,25,25
167,1677001,10.5,12.33333,0,0,0,7,16780,10,26,26,45,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677002,13,12.33333,1,0,0,13,16780,26,40,48,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677003,9,10.66667,1,0,0,16,16780,19,38,42,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677004,10,13,1,0,0,14,16780,25,38,41,47,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677005,8,10.33333,1,0,0,8,16780,14,33,41,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677006,14.5,10.66667,1,0,0,14,16780,28,41,55,20,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677008,13,10.66667,1,0,0,8,16780,21,38,52,50,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677009,11.5,12.33333,0,0,0,17,16780,27,42,53,50,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677010,11.5,13.66667,0,0,0,16,16780,28,37,47,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677011,8.5,7,1,0,0,7,16780,9,28,39,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677012,9.5,11.33333,0,0,0,8,16780,24,26,41,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677014,12.5,11.33333,0,0,0,7,16780,16,28,42,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677015,16.5,16,1,0,0,16,16780,30,41,57,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677017,12,11.66667,1,0,0,9,16780,19,26,39,50,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677018,10.5,7.33333,0,0,0,6,16780,16,29,34,20,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677019,12,11.33333,0,0,0,10,16780,15,31,39,20,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677020,4,7,0,0,0,11,16780,16,33,37,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677021,10.5,9.33333,0,0,0,12,16780,14,35,40,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677022,11,9.66667,0,0,0,11,16780,24,30,42,20,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677023,11.5,9.66667,0,0,1,10,16780,23,26,46,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677024,13,13,0,0,0,15,16780,27,35,50,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677025,10.5,7.66667,0,0,0,11,16780,18,25,27,20,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677026,13,14,1,0,0,14,16780,27,36,49,25,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677027,11.5,14.33333,0,0,0,17,16780,21,32,43,35,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
167,1677028,10.5,6.66667,1,0,1,7,16780,4,22,25,40,3,23,3.42857,1,1.7,1.33333,0,0,14,2.66667,28,28
170,1707001,12,11.66667,0,0,0,12,17080,23,44,51,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707002,11.5,12.66667,1,0,0,12,17080,20,32,41,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707003,10,12.66667,1,0,0,9,17080,13,30,37,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707004,10.5,13,1,0,0,15,17080,17,36,34,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707005,10.5,10.33333,1,0,0,11,17080,21,32,34,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707006,11,8.66667,1,0,0,14,17080,25,36,51,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707007,13.5,11.33333,0,0,0,15,17080,22,40,53,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707008,13.5,12.33333,1,0,0,14,17080,29,45,57,50,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707009,12,11.66667,0,0,0,10,17080,21,36,49,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707010,7,12.66667,0,0,0,7,17080,13,24,21,10,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707011,10,10.66667,0,0,0,12,17080,13,31,27,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707012,12.5,9,1,0,0,7,17080,15,33,39,47,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707013,14.5,13.33333,1,0,0,18,17080,24,42,50,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707014,10,11,0,0,0,12,17080,24,36,38,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707015,12,12.66667,1,0,0,11,17080,14,43,42,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707016,14.5,10.33333,1,0,0,8,17080,21,42,54,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707017,12,13.33333,0,0,0,14,17080,24,32,37,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707018,12,10.33333,0,0,0,8,17080,6,34,40,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707019,14,13.33333,1,0,0,18,17080,30,36,51,43,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707020,8.5,10.66667,0,0,0,7,17080,11,25,25,13,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707021,9,10.66667,0,0,0,11,17080,10,30,25,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707022,11.5,12,1,0,0,9,17080,19,41,47,20,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707023,7.5,14.33333,1,0,0,5,17080,9,24,25,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707024,11,9.33333,1,0,0,13,17080,24,33,52,28,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707025,12,15,1,0,0,16,17080,28,42,50,18,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
170,1707027,12,15.33333,0,0,0,14,17080,27,40,47,15,2,12,3.57143,1,2.2,2.33333,0,0,10,1.33333,27,27
175,1757001,16,13.33333,0,0,0,19,17580,30,43,56,40,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757003,16,12,1,0,0,17,17580,27,46,53,45,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757004,10.5,11.66667,0,0,1,11,17580,19,28,37,30,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757005,13,11.66667,0,1,0,13,17580,26,43,53,30,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757006,11,9.33333,0,0,1,13,17580,23,26,42,23,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757007,12.5,12,0,0,0,15,17580,26,34,42,33,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757008,15,14,0,0,0,14,17580,20,40,45,33,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757009,15.5,13.33333,0,0,0,19,17580,28,42,54,45,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757010,10,11,0,0,1,11,17580,13,27,23,17,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757011,11,12.66667,0,0,0,18,17580,22,36,48,37,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757012,12.5,15.66667,1,0,0,19,17580,30,41,54,50,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757013,12,13,0,0,0,15,17580,25,38,47,23,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757014,12,15,0,0,0,16,17580,29,37,46,50,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
175,1757015,14.5,11,1,0,0,15,17580,27,44,38,50,1,29,2.71429,1,2.3,2.33333,1,0,8,2,27,14
176,1767001,7,9,0,0,1,11,17680,10,22,26,10,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767002,12.5,12.66667,1,0,0,16,17680,29,43,53,23,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767003,11.5,9.33333,0,0,0,5,17680,25,27,51,20,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767004,14,13.33333,0,0,0,16,17680,27,42,55,30,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767005,11,10.66667,0,0,0,11,17680,23,19,33,25,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767006,11,14.66667,1,0,0,16,17680,29,32,51,43,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767007,12.5,14.33333,0,0,0,12,17680,24,37,47,30,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767008,16,10.66667,1,0,0,14,17680,30,36,52,40,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767009,11,9.66667,0,0,1,7,17680,11,28,37,18,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767010,12.5,11.33333,1,0,0,13,17680,29,38,51,27,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767011,8,5.33333,0,0,0,7,17680,16,33,41,20,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767012,10.5,12,0,0,0,15,17680,26,35,53,28,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767013,11,8.33333,1,0,0,5,17680,19,29,35,18,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767014,11.5,13.66667,1,0,0,15,17680,27,42,49,38,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767015,14.5,9.33333,0,0,0,12,17680,22,39,43,30,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767016,13,14.33333,0,0,0,18,17680,29,47,55,18,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767017,16,13.66667,1,0,0,14,17680,28,44,54,20,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767018,13.5,12.66667,1,0,0,16,17680,27,47,55,25,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767019,13.5,11,1,0,0,12,17680,24,34,55,23,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767020,14.5,13.33333,0,0,0,16,17680,30,42,55,20,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767021,8.5,10.33333,0,0,0,8,17680,15,23,31,28,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767022,8.5,8,1,0,1,9,17680,8,22,36,18,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
176,1767023,14.5,13.66667,0,0,0,16,17680,30,42,57,40,2,17,3.28571,1,2.1,1.83333,0,0,15,2.33333,24,24
177,1777001,10.5,9.66667,0,0,0,12,17780,16,34,41,33,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777002,11.5,12.66667,0,0,0,17,17780,26,35,49,35,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777003,9.5,10.66667,0,0,1,6,17780,21,34,42,30,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777004,10.5,10,0,0,0,10,17780,16,33,37,18,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777005,12,11,0,0,0,10,17780,22,31,33,33,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777006,11.5,14.33333,0,0,0,15,17780,26,35,44,20,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777007,14,12.66667,0,0,0,7,17780,22,42,43,18,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777009,11.5,8,0,0,0,9,17780,15,33,39,18,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777010,12,8.66667,0,0,1,5,17780,16,29,34,18,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777011,11.5,12.33333,0,0,0,14,17780,29,36,45,15,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777012,13.5,13.33333,0,0,0,7,17780,27,40,46,33,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777013,11,11.33333,1,0,0,7,17780,12,33,34,18,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777014,11.5,13,1,0,0,15,17780,24,35,46,20,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777015,9.5,9.33333,1,0,0,8,17780,9,26,27,17,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777016,12,9.33333,1,0,0,6,17780,20,42,48,20,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777017,13.5,8,1,0,0,11,17780,13,39,39,30,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
177,1777018,13,10.66667,1,0,0,6,17780,16,33,44,20,2,15,3.14286,1,1.4,1.66667,1,0,15,1.66667,24,17
179,1797005,13,9.66667,0,0,0,5,17980,13,29,34,20,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
179,1797006,12,11.33333,0,0,0,10,17980,19,33,45,17,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
179,1797007,12,14,0,0,1,10,17980,10,29,29,20,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
179,1797008,9.5,9.66667,0,1,1,7,17980,13,32,19,10,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
179,1797009,10,9.33333,1,1,0,11,17980,18,28,24,10,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
179,1797010,11,13.66667,1,0,0,9,17980,17,33,30,10,2,13,2.71429,0,1.9,1.83333,1,50,11,2.33333,10,10
182,1827001,6.5,8,0,1,1,6,18280,11,26,29,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827002,6.5,7.66667,0,1,0,12,18280,14,20,24,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827003,11.5,11.66667,0,1,0,9,18280,25,31,41,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827005,11,12.33333,0,1,0,14,18280,23,42,46,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827007,12,12,1,0,0,13,18280,22,30,37,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827008,10.5,9,0,1,0,5,18280,4,30,34,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827010,8.5,8.66667,0,1,1,12,18280,17,26,30,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827011,8.5,11,0,1,0,11,18280,24,23,35,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
182,1827012,8,10,1,1,0,13,18280,22,27,38,10,2,10,2.85714,0,2.22222,2.33333,0,90,17,2.66667,11,11
183,1837001,12,10.66667,1,0,0,12,18380,23,40,40,23,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837002,10.5,10.33333,0,0,0,10,18380,17,36,39,43,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837003,11,10.66667,1,0,0,9,18380,12,37,45,25,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837004,12,9,1,0,0,11,18380,19,37,45,20,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837005,11.5,9,1,0,0,10,18380,12,39,44,25,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837006,11,11.33333,0,0,0,18,18380,23,46,46,23,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837007,12,12.66667,0,0,0,14,18380,28,40,48,30,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837008,12.5,9.33333,1,0,0,9,18380,16,39,47,23,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837009,11.5,9,1,0,0,12,18380,13,35,27,25,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
183,1837010,12,12.66667,1,0,0,15,18380,24,43,43,50,2,18,3.57143,0,2.3,2.16667,0,3,26,2.66667,32,32
